observation	ascertainment_scenario	dirichlet_alpha_per_lesion	model	parameter	q025	q25	median	q75	q975
orthology_aware_floor	narrow	2.0	source_plus_focal_effect	source_ratio	0.2849323609740368	0.6581925776099697	0.9859600083964247	1.5805401029416686	3.5597664001598437
orthology_aware_floor	narrow	2.0	source_plus_focal_effect	focal_effect	3.1262447371122706	8.622324147372968	14.921680180553443	25.185576790480308	43.90327810510379
orthology_aware_floor	narrow	2.0	source_plus_focal_effect	focal_ascertainment	0.6889189725278391	0.8314636295014184	1.0345444711522005	1.259903771093959	1.4727153725613689
orthology_aware_floor	narrow	2.0	source_plus_focal_effect	focal_probability	0.5162361939397568	0.6487170993551126	0.7108686973708633	0.7645577417656999	0.8182307820592822
orthology_aware_floor	narrow	5.0	source_opportunity_only	source_ratio	1.7729945417383435	2.575951361045741	3.1160607836749015	3.7580418209861923	5.392219366726822
orthology_aware_floor	narrow	5.0	source_opportunity_only	focal_effect	1.0	1.0	1.0	1.0	1.0
orthology_aware_floor	narrow	5.0	source_opportunity_only	focal_ascertainment	0.9370393801535944	1.2416369022873532	1.362545665550382	1.4407934577188108	1.4947531552810327
orthology_aware_floor	narrow	5.0	source_opportunity_only	focal_probability	0.27643510907309515	0.3597099406504103	0.40582414955157464	0.45221593162103874	0.5410823011035558
orthology_aware_floor	narrow	5.0	source_plus_focal_effect	source_ratio	0.4105124515712786	0.7807826327987711	1.2429483470951668	1.6351934115123177	2.059275566894319
orthology_aware_floor	narrow	5.0	source_plus_focal_effect	focal_effect	3.4405600443181124	7.149048566539511	7.307937501827638	11.983483592941552	27.779990750069874
orthology_aware_floor	narrow	5.0	source_plus_focal_effect	focal_ascertainment	0.6883833878526073	0.8257252174925425	1.0770367707102628	1.1211730259154957	1.4404889997794863
orthology_aware_floor	narrow	5.0	source_plus_focal_effect	focal_probability	0.47779314239738585	0.5881025585411769	0.6364400296183277	0.6638956603435836	0.6759225872195291
orthology_aware_floor	narrow	20.0	source_opportunity_only	source_ratio	1.105044058624889	1.4291059574625307	1.62523887914133	1.8443947397183091	2.344811924077661
orthology_aware_floor	narrow	20.0	source_opportunity_only	focal_effect	1.0	1.0	1.0	1.0	1.0
orthology_aware_floor	narrow	20.0	source_opportunity_only	focal_ascertainment	1.0596488405235065	1.3096419085330362	1.4002149357956544	1.4583942339513494	1.49588268068016
orthology_aware_floor	narrow	20.0	source_opportunity_only	focal_probability	0.19433645119824813	0.2433781985606751	0.27014154570950605	0.2972373611849557	0.3563225613023227
orthology_aware_floor	narrow	20.0	source_plus_focal_effect	source_ratio	0.7161331221658125	1.0510390456134993	1.410869027748403	1.4108696682558934	1.4108702447126347
orthology_aware_floor	narrow	20.0	source_plus_focal_effect	focal_effect	2.055335792284861	3.0505478293236203	4.166843703280637	4.166849014045723	4.934210390930948
orthology_aware_floor	narrow	20.0	source_plus_focal_effect	focal_ascertainment	0.694048210464969	0.6940483267223714	0.694048455897263	0.988066748819499	1.4938605977461925
orthology_aware_floor	narrow	20.0	source_plus_focal_effect	focal_probability	0.32746558267794607	0.3794403962792842	0.40067016420457074	0.40272294836382894	0.40457045410716136
orthology_aware_floor	broad	0.1	source_opportunity_only	source_ratio	2.6470365321960174	6.271477159687269	11.461814070659813	23.005711582798003	71.93951639466148
orthology_aware_floor	broad	0.1	source_opportunity_only	focal_effect	1.0	1.0	1.0	1.0	1.0
orthology_aware_floor	broad	0.1	source_opportunity_only	focal_ascertainment	0.28452555781131345	0.6958164533022492	1.39950306496812	2.4548476836858284	3.8160264398309223
orthology_aware_floor	broad	0.1	source_opportunity_only	focal_probability	0.5131943027514232	0.6503056211921981	0.7174544778009782	0.7788749320350765	0.873472397998897
orthology_aware_floor	broad	0.1	source_plus_focal_effect	source_ratio	0.14657023776807637	0.728932818122384	1.889421610672783	4.828630227914694	25.483602803698883
orthology_aware_floor	broad	0.1	source_plus_focal_effect	focal_effect	1.1509649266630373	3.2986011124709065	8.588875697599063	20.829207701063822	45.72779310127546
orthology_aware_floor	broad	0.1	source_plus_focal_effect	focal_ascertainment	0.2722754051194332	0.5504197314360803	1.106980755141556	2.1247593567225103	3.7565423279511703
orthology_aware_floor	broad	0.1	source_plus_focal_effect	focal_probability	0.5253197877598359	0.6623085236646916	0.7292755849387085	0.789564742429456	0.8820173790632824
orthology_aware_floor	broad	0.25	source_opportunity_only	source_ratio	2.319223692252141	4.871416967856705	7.87177360642357	13.980808244071978	45.52051920257593
orthology_aware_floor	broad	0.25	source_opportunity_only	focal_effect	1.0	1.0	1.0	1.0	1.0
